Age,Gender,Education Level,Job Title,Years of Experience,Salary
31,Male,Bachelor's Degree,Engineer,6,115000
28,Male,Bachelor's Degree,Engineer,4,75000
54,Male,Bachelor's Degree,Engineer,27,183417
31,Female,Bachelor's Degree,Engineer,5,74000
31,Male,High School,Sales,3,50000
30,Male,PhD,Scientist,6,100000
24,Male,Bachelor's Degree,Developer,1,55000
33,Female,Master's Degree,Product,11,198000
32,Male,Bachelor's Degree,Product,7,120000
36,Male,PhD,Scientist,12,170000
47,Female,PhD,Engineer,14,170000
41,Male,PhD,Scientist,15,157000
42,Male,PhD,Engineer,14,190000
33,Male,Master's Degree,Scientist,8,120000
27,Male,Bachelor's Degree,Developer,2,65000
24,Female,High School,Sales,0,25000
26,Male,Bachelor's Degree,Developer,2,70000
39,Female,Master's Degree,Engineer,12,160000
44,Female,PhD,HR,13,135000
24,Female,Bachelor's Degree, Analyst,0,40000
30,Female,Bachelor's Degree,Analyst,5,145000
31,Female,PhD,Scientist,8,140000
29,Male,Bachelor's Degree,Product,3,60000
28,Female,Bachelor's Degree,Developer,3,80000
26,Female,Bachelor's Degree,Engineer,1,45000
32,Female,Master's Degree,HR,6,80000
27,Male,Bachelor's Degree,Engineer,3,80000
29,Female,Bachelor's Degree,Analyst,7,130000
26,Female,Bachelor's Degree,HR,1,32000
23,Female,High School,Developer,2,62807
24,Female,Bachelor's Degree,Developer,2,55000
35,Female,Master's Degree,Analyst,9,120000
26,Female,Master's Degree,Developer,1,55000
28,Male,Master's Degree,Product,3,130000
52,Male,PhD,Engineer,26,185982
25,Female,Bachelor's Degree,Analyst,2,110000
33,Female,Bachelor's Degree,Engineer,8,124071
26,Female,Master's Degree,Developer,1,55000
29,Male,Bachelor's Degree, Analyst,4,70000
36,Male,PhD,Scientist,12,170000
44,Female,PhD,Scientist,18,183000
36,Male,Bachelor's Degree,Sales,11,160000
32,Male,Master's Degree,Product,7,110000
35,Female,Master's Degree,Engineer,8,140000
33,Female,Master's Degree,Developer,8,95000
45,Male,PhD,Scientist,19,190000
38,Male,Master's Degree,HR,8,95000
49,Male,PhD,Scientist,22,220000
32,Female,PhD,Scientist,9,145000
26,Male,Bachelor's Degree,Developer,3,60000
25,Female,Master's Degree,Engineer,2,60000
30,Female,Master's Degree,Developer,5,105000
27,Female,High School,HR,1,32000
56,Male,PhD,Engineer,17,195000
36,Male,PhD,Scientist,13,180000
43,Male,PhD,Scientist,16,162000
31,Male,Bachelor's Degree,Sales,9,140000
47,Male,Master's Degree,Engineer,25,178859
25,Male,Bachelor's Degree,Analyst,2,110000
41,Female,PhD,Scientist,16,200000
27,Male,Bachelor's Degree,Engineer,4,160000
36,Female,PhD,Scientist,13,185000
29,Female,Bachelor's Degree,Product,5,80000
44,Male,PhD,Scientist,15,180000
26,Male,High School,Sales,1,26000
37,Male,Master's Degree,Engineer,8,150000
23,Male,High School,Sales,1,26000
31,Female,PhD,Scientist,8,120000
27,Male,Bachelor's Degree,Engineer,3,80000
27,Female,Bachelor's Degree,Analyst,5,125000
24,Male,Bachelor's Degree,Analyst,1,95000
30,Female,PhD,Scientist,7,185000
54,Male,PhD,Engineer,17,195000
30,Male,Master's Degree,Financial,7,120000
47,Male,PhD,Engineer,16,190000
31,Female,Master's Degree,Financial,8,120000
42,Male,PhD,Scientist,14,140000
48,Male,PhD,Scientist,22,219000
32,Female,PhD,Scientist,9,195000
34,Male,Bachelor's Degree,Developer,5,95000
32,Male,Bachelor's Degree,Engineer,8,190000
27,Male,Bachelor's Degree,Developer,3,60000
35,Male,PhD,Scientist,9,112000
33,Male,Master's Degree,Product,11,198000
24,Female,Bachelor's Degree,Developer,1,55000
30,Male,Bachelor's Degree, Analyst,4,75000
26,Female,Master's Degree,Developer,1,55000
34,Male,Master's Degree,Scientist,9,140000
25,Male,High School,Sales,1,30000
29,Male,Bachelor's Degree,Engineer,4,70000
27,Male,Bachelor's Degree,Engineer,3,80000
39,Female,Master's Degree,Engineer,12,160000
27,Male,High School,Sales,2,40000
31,Male,Bachelor's Degree,Engineer,4,65000
33,Female,Bachelor's Degree,HR,8,95000
49,Male,PhD,Engineer,15,185000
24,Female,Bachelor's Degree,Developer,1,45000
31,Female,PhD,Scientist,8,140000
46,Male,Bachelor's Degree,Engineer,23,181699
26,Male,Bachelor's Degree,Product,2,55000
33,Female,Master's Degree,Engineer,8,122581
27,Male,Bachelor's Degree,Engineer,3,80000
49,Male,PhD,Engineer,15,185000
49,Male,PhD,Scientist,22,220000
29,Male,Bachelor's Degree, Analyst,4,75000
31,Female,Bachelor's Degree,Engineer,6,155000
36,Male,Master's Degree,Engineer,13,146351
33,Female,Bachelor's Degree,Engineer,6,115000
29,Male,Bachelor's Degree, Analyst,4,70000
34,Female,Bachelor's Degree,HR,9,99000
32,Male,Bachelor's Degree,Engineer,8,190000
28,Male,Bachelor's Degree,Analyst,3,52000
39,Female,PhD,Scientist,13,145000
34,Female,Bachelor's Degree,HR,6,75000
28,Female,Bachelor's Degree,Developer,2,65000
25,Male,PhD,Engineer,12,169159
29,Male,Bachelor's Degree, Analyst,3,65000
28,Female,Master's Degree,Engineer,7,115920
32,Male,Bachelor's Degree,Product,7,120000
37,Female,Master's Degree, Analyst,9,95000
28,Female,Bachelor's Degree,Engineer,3,70397
31,Male,Bachelor's Degree,Analyst,9,190000
27,Male,Bachelor's Degree,Developer,2,65000
33,Female,Master's Degree,Product,11,198000
26,Male,Master's Degree,Sales,3,45000
29,Male,Bachelor's Degree,Developer,4,80000
62,Male,PhD,Engineer,20,200000
26,Male,Master's Degree,Developer,2,48000
32,Female,PhD,Scientist,9,145000
23,Female,Bachelor's Degree,Engineer,1,50000
33,Male,PhD,Scientist,8,190000
28,Female,Bachelor's Degree,Engineer,5,160000
43,Male,PhD,Scientist,16,160000
27,Female,Bachelor's Degree,Developer,3,80000
36,Female,PhD,Scientist,12,170000
42,Male,PhD,Scientist,14,140000
30,Female,Bachelor's Degree,Sales,5,70000
41,Male,Master's Degree,Developer,13,127346
23,Male,Bachelor's Degree,Sales,1,35000
26,Male,High School,Sales,2,40000
37,Male,Bachelor's Degree,Analyst,11,160000
31,Male,Bachelor's Degree,HR,5,60000
31,Male,High School,Developer,4,55000
32,Male,Master's Degree,Product,7,110000
34,Male,Master's Degree,Engineer,9,146075
30,Female,PhD,Scientist,7,170000
27,Male,Bachelor's Degree,Analyst,2,50000
28,Male,Master's Degree,Product,3,130000
39,Female,Master's Degree,Engineer,15,134641
30,Female,Bachelor's Degree,Engineer,5,90000
36,Female,PhD,Scientist,13,185000
36,Male,Bachelor's Degree,Sales,3,45000
45,Male,PhD,Scientist,18,180000
28,Male,Bachelor's Degree,Engineer,3,85000
24,Female,Bachelor's Degree,Developer,2,55000
27,Male,Master's Degree,Developer,2,50000
40,Male,Master's Degree,Engineer,17,151670
36,Male,PhD,Scientist,12,170000
41,Female,PhD,Scientist,16,200000
29,Male,Bachelor's Degree, Analyst,4,70000
26,Male,High School,Sales,2,30000
27,Male,Bachelor's Degree,Engineer,4,160000
29,Male,Bachelor's Degree,Engineer,6,88035
50,Male,PhD,Engineer,19,200000
28,Female,Bachelor's Degree, Analyst,3,60000
37,Male,Bachelor's Degree,Analyst,11,160000
30,Male,High School,HR,1,32000
33,Female,Master's Degree,Product,11,198000
28,Male,Bachelor's Degree,Engineer,4,75000
25,Female,Bachelor's Degree,Analyst,2,100000
43,Female,PhD,Engineer,14,190000
54,Male,PhD,Engineer,17,195000
32,Male,Bachelor's Degree,Product,7,120000
26,Male,Bachelor's Degree,Product,2,55000
36,Male,Bachelor's Degree,Developer,14,139095
32,Female,Master's Degree,Engineer,6,115000
29,Female,Bachelor's Degree,Sales,2,40000
31,Female,PhD,Scientist,8,140000
31,Male,Bachelor's Degree,Engineer,6,115000
36,Female,PhD,Scientist,12,170000
33,Female,Master's Degree,Product,11,198000
24,Female,Bachelor's Degree, Analyst,0,40000
29,Male,Bachelor's Degree,Analyst,2,40000
33,Female,Master's Degree,Engineer,10,113334
35,Female,Master's Degree,Analyst,9,120000
49,Male,PhD,Scientist,22,220000
28,Female,Bachelor's Degree,Engineer,5,160000
29,Male,Bachelor's Degree, Analyst,4,75000
26,Male,Master's Degree,Engineer,3,70216
32,Male,Bachelor's Degree,Engineer,8,190000
26,Male,Bachelor's Degree,Analyst,3,130000
55,Female,PhD,Engineer,29,190543
36,Male,PhD,Scientist,12,170000
44,Male,PhD,Scientist,16,160000
31,Male,Master's Degree,Engineer,7,140000
28,Female,Bachelor's Degree,Developer,2,37000
34,Female,Bachelor's Degree,HR,9,99000
38,Male,Master's Degree,Engineer,10,155000
48,Male,PhD,Scientist,18,210000
28,Female,Bachelor's Degree,Developer,2,65000
28,Male,Bachelor's Degree,Product,3,60000
40,Female,PhD,HR,13,125000
32,Male,Bachelor's Degree,Product,7,120000
43,Female,PhD,Engineer,14,190000
27,Male,Bachelor's Degree,Product,3,60000
32,Female,Master's Degree,Engineer,6,115000
30,Male,Master's Degree,Engineer,6,170000
41,Male,Master's Degree,Developer,13,127346
28,Female,Master's Degree,Developer,5,70000
39,Female,Bachelor's Degree,Financial,16,200000
35,Female,Bachelor's Degree, Analyst,8,85000
36,Female,Bachelor's Degree,Sales,8,80000
49,Male,PhD,Engineer,17,195000
23,Female,Bachelor's Degree,Engineer,1,50000
38,Male,Bachelor's Degree,Developer,11,136662
26,Male,High School,Sales,1,26000
33,Male,Master's Degree,Engineer,6,130000
28,Female,Bachelor's Degree, Analyst,3,65000
41,Female,PhD,Scientist,16,200000
29,Female,Bachelor's Degree,Developer,3,85000
28,Female,Bachelor's Degree, Analyst,3,60000
43,Male,PhD,Scientist,16,160000
49,Male,PhD,Engineer,17,195000
44,Male,PhD,Scientist,18,210000
44,Male,Bachelor's Degree,Engineer,14,130000
34,Male,Master's Degree,Scientist,9,140000
43,Female,Master's Degree,Sales,14,140000
30,Female,High School,Sales,1,26000
31,Female,Bachelor's Degree,Developer,6,110000
29,Female,Bachelor's Degree,Developer,3,85000
33,Male,Bachelor's Degree,Developer,5,50000
44,Female,PhD,Scientist,18,183000
30,Male,Master's Degree,Financial,7,120000
35,Female,Bachelor's Degree,Engineer,8,145000
26,Female,Master's Degree,HR,3,50000
32,Female,Master's Degree,Engineer,6,115000
29,Male,Master's Degree,HR,4,70000
40,Female,Bachelor's Degree,Financial,16,215000
25,Female,Bachelor's Degree,Developer,1,55000
26,Male,Bachelor's Degree,Developer,3,60000
26,Male,Master's Degree,Engineer,4,91397
44,Male,Bachelor's Degree,Engineer,14,130000
33,Female,Bachelor's Degree,Engineer,6,115000
24,Male,Bachelor's Degree,Developer,1,60000
27,Male,PhD,Scientist,2,115000
35,Female,Bachelor's Degree,Sales,2,35000
32,Male,Master's Degree,Product,7,110000
26,Male,Bachelor's Degree,Product,2,55000
32,Male,Master's Degree,Developer,6,130000
49,Male,PhD,Engineer,15,185000
26,Male,Bachelor's Degree,Product,2,55000
32,Female,Master's Degree,Engineer,6,115000
24,Female,Bachelor's Degree,Developer,2,55000
27,Male,Bachelor's Degree,Analyst,2,110000
46,Male,PhD,Engineer,15,180000
48,Male,PhD,Engineer,16,190000
29,Male,Bachelor's Degree,Developer,4,80000
46,Male,PhD,Scientist,20,220000
39,Female,Master's Degree,Engineer,12,160000
26,Female,Bachelor's Degree,Developer,2,35000
46,Male,PhD,HR,15,150000
28,Female,Bachelor's Degree,Engineer,5,160000
43,Male,Master's Degree,Engineer,20,167924
41,Male,Master's Degree,Engineer,19,185000
27,Male,Bachelor's Degree,Developer,2,65000
45,Male,Master's Degree,HR,14,140000
31,Female,High School,Sales,1,25000
42,Male,PhD,Scientist,13,140000
39,Female,Master's Degree,HR,11,120000
34,Male,Master's Degree,Scientist,9,125000
31,Male,Master's Degree,Engineer,7,140000
35,Female,PhD,Scientist,11,150000
38,Male,Bachelor's Degree,Product,13,160000
26,Male,Bachelor's Degree,Product,1,50000
27,Female,Bachelor's Degree,Developer,3,80000
46,Male,PhD,Engineer,15,180000
28,Male,Master's Degree,Engineer,6,108607
23,Male,Bachelor's Degree,Sales,1,35000
34,Male,PhD,HR,9,95000
29,Female,Bachelor's Degree,Engineer,6,103579
45,Male,PhD,Engineer,16,185000
33,Male,PhD,Scientist,8,190000
33,Male,PhD,Sales,10,155000
30,Female,PhD,Scientist,7,185000
25,Male,Bachelor's Degree,Developer,2,50000
27,Female,Bachelor's Degree,HR,2,47000
29,Female,Master's Degree,Scientist,6,180000
29,Female,Master's Degree,Scientist,6,180000
30,Female,PhD,Scientist,7,185000
28,Male,Bachelor's Degree,Engineer,4,77606
38,Male,Bachelor's Degree,Developer,14,136449
26,Male,Bachelor's Degree, Analyst,2,50000
49,Male,PhD,Engineer,15,185000
42,Male,Master's Degree,Engineer,13,170000
27,Female,Bachelor's Degree,Engineer,3,70000
49,Male,PhD,Engineer,15,185000
25,Female,Bachelor's Degree,Developer,1,55000
32,Female,Master's Degree,HR,6,80000
33,Female,Master's Degree,Product,11,198000
51,Male,PhD,Scientist,24,240000
38,Female,PhD,Scientist,12,140000
28,Male,PhD,Sales,4,55000
31,Male,Bachelor's Degree,Sales,9,140000
35,Male,Bachelor's Degree,Financial,9,100000
28,Female,Bachelor's Degree,Engineer,5,160000
28,Male,Bachelor's Degree,Engineer,5,160000
25,Female,Master's Degree,Analyst,1,100000
26,Male,Bachelor's Degree,Developer,2,70000
27,Male,Bachelor's Degree,Engineer,3,80000
39,Female,PhD,Scientist,13,145000
46,Male,PhD,Engineer,15,180000
27,Male,Bachelor's Degree,Developer,2,65000
27,Male,Bachelor's Degree,Sales,1,35000
28,Female,Bachelor's Degree, Analyst,3,65000
24,Female,Bachelor's Degree,Developer,2,55000
38,Male,Master's Degree,Engineer,10,155000
43,Female,Master's Degree,HR,14,146000
35,Female,Bachelor's Degree,Engineer,12,166375
28,Male,Bachelor's Degree,Developer,3,60000
30,Male,Bachelor's Degree,Engineer,4,65000
39,Male,Master's Degree,HR,10,105000
27,Male,Bachelor's Degree,Developer,3,60000
33,Male,PhD,Sales,10,155000
23,Female,Bachelor's Degree,Engineer,1,50000
27,Male,Bachelor's Degree,Product,3,60000
27,Female,Bachelor's Degree,Developer,3,61000
27,Female,Master's Degree,HR,2,42000
30,Male,Master's Degree,Engineer,5,105000
31,Male,Bachelor's Degree,Sales,3,50000
29,Male,Bachelor's Degree,Developer,5,80000
41,Female,Master's Degree,Engineer,11,165000
29,Female,Bachelor's Degree,Analyst,7,130000
40,Male,PhD,Scientist,15,150000
35,Male,Master's Degree,Engineer,9,132638
29,Male,Bachelor's Degree, Analyst,4,70000
23,Male,Bachelor's Degree,Engineer,1,60000
32,Female,Master's Degree,Engineer,6,115000
28,Male,Bachelor's Degree,Developer,2,70000
28,Female,Master's Degree,Developer,3,90000
39,Female,Bachelor's Degree,Financial,16,200000
39,Female,Master's Degree,Engineer,12,160000
29,Male,Bachelor's Degree,Product,3,60000
27,Female,Bachelor's Degree,Developer,2,36000
38,Female,Master's Degree,Engineer,13,134858
25,Female,Master's Degree,Engineer,2,60000
39,Female,PhD,Scientist,13,145000
44,Female,PhD,Analyst,15,150000
28,Female,Bachelor's Degree,Engineer,5,160000
26,Male,High School,Sales,2,31000
33,Female,Bachelor's Degree,Engineer,6,115000
39,Male,Master's Degree,HR,10,105000
34,Male,Master's Degree,Scientist,9,140000
25,Male,Bachelor's Degree,Analyst,2,110000
45,Male,PhD,Scientist,18,180000
30,Female,Master's Degree,Engineer,5,102828
30,Male,Bachelor's Degree,Developer,5,100000
28,Female,Bachelor's Degree,Engineer,5,150000
31,Male,Bachelor's Degree,Analyst,9,195000
43,Male,PhD,Scientist,16,160000
45,Male,PhD,Engineer,16,185000
29,Male,Bachelor's Degree,Engineer,4,65000
32,Male,Bachelor's Degree,Engineer,8,180000
40,Female,Bachelor's Degree,Financial,16,215000
27,Male,Bachelor's Degree,Engineer,4,140000
36,Male,Master's Degree,Developer,9,150000
41,Male,PhD,Engineer,13,185000
26,Female,Bachelor's Degree,HR,1,35000
26,Male,Master's Degree,Engineer,4,91062
34,Female,Master's Degree,Product,12,196000
36,Male,Bachelor's Degree,Engineer,8,135000
28,Female,Bachelor's Degree,Engineer,5,160000
24,Male,Bachelor's Degree,Analyst,2,95000
29,Female,Bachelor's Degree,Financial,4,55000
38,Male,PhD,Engineer,12,141735
29,Female,High School,Sales,1,25000
27,Male,Bachelor's Degree,Developer,2,70000
28,Male,Bachelor's Degree,Developer,2,70000
37,Female,Bachelor's Degree,Engineer,10,149217
43,Male,Bachelor's Degree,Engineer,18,152560
27,Female,Master's Degree,Engineer,4,83577
29,Female,Bachelor's Degree,Developer,3,60000
46,Male,PhD,Engineer,16,185000
28,Male,Master's Degree,Developer,5,76742
27,Male,Bachelor's Degree,Analyst,2,110000
35,Female,Bachelor's Degree,Product,12,190000
29,Male,Bachelor's Degree,Engineer,4,70000
39,Female,Master's Degree,Engineer,12,160000
45,Female,Master's Degree,Engineer,23,174436
31,Female,PhD,Scientist,9,195000
43,Male,Bachelor's Degree,Engineer,20,154281
26,Female,Bachelor's Degree,HR,2,42000
33,Female,Master's Degree,Engineer,8,120000
37,Male,PhD,HR,11,115000
25,Female,Master's Degree,HR,1,32000
32,Male,Bachelor's Degree,Engineer,8,190000
33,Female,Master's Degree,Product,11,198000
26,Male,Bachelor's Degree,Product,2,50000
29,Female,High School,Sales,1,25000
29,Female,Master's Degree,Developer,4,65000
25,Female,Bachelor's Degree,Analyst,2,110000
27,Female,Master's Degree,Developer,2,50000
41,Male,Master's Degree,Engineer,19,185000
34,Male,Master's Degree,Scientist,9,125000
35,Female,Bachelor's Degree,Engineer,12,166375
61,Male,PhD,Engineer,20,200000
31,Male,PhD,HR,7,90000
30,Female,Master's Degree,Engineer,6,110707
49,Male,PhD,Engineer,17,195000
24,Female,Bachelor's Degree,Developer,2,55000
27,Male,High School,Sales,2,40000
28,Female,Bachelor's Degree,Engineer,5,160000
33,Female,Bachelor's Degree,Engineer,7,130000
39,Female,PhD,Scientist,13,145000
33,Female,Bachelor's Degree,Engineer,6,115000
27,Male,Bachelor's Degree,Developer,3,80000
45,Male,PhD,HR,14,140000
29,Female,Master's Degree,HR,3,49000
24,Male,Bachelor's Degree,Analyst,1,90000
45,Male,PhD,Scientist,16,160000
26,Male,High School,Sales,2,40000
27,Male,High School,Sales,2,35000
26,Male,Bachelor's Degree,Analyst,3,130000
25,Male,Bachelor's Degree,Analyst,2,125000
28,Female,PhD,Scientist,5,100000
29,Male,Bachelor's Degree,Engineer,3,75000
25,Male,Bachelor's Degree,Product,1,55000
27,Male,Bachelor's Degree,Analyst,2,50000
32,Female,Master's Degree,Engineer,8,123781
36,Female,Master's Degree,Developer,7,85000
52,Male,PhD,Engineer,26,185462
30,Female,Bachelor's Degree,Developer,4,65000
30,Male,Bachelor's Degree,Developer,6,85000
27,Female,Master's Degree,Developer,4,75969
29,Male,Bachelor's Degree,Product,5,80000
30,Male,Master's Degree,Financial,7,120000
24,Female,Bachelor's Degree,Developer,2,55000
26,Male,Bachelor's Degree,Analyst,3,130000
28,Female,Bachelor's Degree,HR,4,60000
31,Male,High School,Sales,3,50000
29,Female,Master's Degree,HR,3,49000
47,Male,PhD,Scientist,19,190000
31,Female,Master's Degree,Developer,5,105000
35,Male,PhD,HR,10,110000
30,Male,Bachelor's Degree,Developer,5,70000
44,Male,PhD,Engineer,19,172955
26,Female,Bachelor's Degree,Engineer,1,45000
33,Female,Bachelor's Degree,Engineer,6,115000
38,Male,Master's Degree,Engineer,10,155000
41,Female,PhD,Engineer,14,185000
48,Male,PhD,Engineer,23,188288
43,Female,PhD,HR,15,150000
29,Female,Bachelor's Degree,Sales,3,40000
28,Female,Bachelor's Degree, Analyst,3,65000
25,Female,Bachelor's Degree,Analyst,2,110000
30,Male,Master's Degree,Engineer,5,105000
28,Female,Bachelor's Degree,Engineer,5,160000
44,Female,PhD,HR,18,160000
26,Male,Bachelor's Degree,Analyst,3,130000
29,Female,Bachelor's Degree,HR,2,45000
28,Male,Bachelor's Degree,Engineer,4,75000
28,Male,High School,Developer,7,95845
29,Male,Bachelor's Degree,Developer,4,80000
48,Male,PhD,Sales,18,180000
29,Female,Master's Degree,Scientist,6,180000
32,Male,Master's Degree,Product,7,110000
34,Male,Bachelor's Degree,Engineer,12,195000
28,Female,Bachelor's Degree,Developer,2,65000
30,Female,Master's Degree,Developer,5,105000
25,Female,Master's Degree,Engineer,2,60000
27,Female,High School,HR,1,32000
46,Male,Master's Degree,Engineer,21,174305
28,Male,Bachelor's Degree,Developer,3,60000
36,Male,Bachelor's Degree,Engineer,8,135000
33,Male,Master's Degree,Scientist,8,120000
28,Male,Master's Degree,Product,3,130000
25,Female,Master's Degree,Engineer,2,60000
42,Male,PhD,Engineer,12,170000
32,Male,Bachelor's Degree,Product,7,120000
31,Male,Master's Degree,Engineer,6,125000
27,Male,Bachelor's Degree,Developer,3,80000
41,Male,Bachelor's Degree,Engineer,11,185000
61,Male,PhD,Engineer,20,200000
36,Female,PhD,Scientist,12,170000
31,Male,Master's Degree,Engineer,6,125000
